customerID,Churn,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,ChargesMonthly,ChargesTotal,DailyAccounts,Churn_numerico
6207-WIOLX,YES,FEMALE,0,YES,YES,25,NO,NO,DSL,YES,YES,YES,NO,YES,YES,MONTH-TO-MONTH,YES,CREDIT CARD (AUTOMATIC),58.6,1502.65,1.9250985545335084,1
6210-KBBPI,YES,MALE,1,NO,NO,9,YES,YES,FIBER OPTIC,NO,YES,NO,NO,YES,YES,MONTH-TO-MONTH,YES,CREDIT CARD (AUTOMATIC),99.45,919.4,3.2670827858081473,1
6211-WHMYA,NO,FEMALE,1,NO,NO,64,NO,NO,DSL,NO,YES,NO,YES,YES,NO,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,43.85,2751.0,1.44053876478318,0
6211-WWLTF,NO,MALE,0,YES,NO,63,YES,NO,FIBER OPTIC,YES,NO,YES,NO,YES,YES,TWO YEAR,NO,CREDIT CARD (AUTOMATIC),99.7,6330.4,3.2752956636005255,0
6212-ATMLK,NO,FEMALE,0,NO,NO,50,YES,YES,FIBER OPTIC,NO,NO,NO,NO,YES,YES,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,95.7,4729.75,3.1438896189224703,0
6214-EDAKZ,YES,FEMALE,0,YES,YES,22,YES,NO,DSL,NO,YES,NO,YES,NO,NO,MONTH-TO-MONTH,NO,ELECTRONIC CHECK,55.15,1206.05,1.8117608409986858,1
6215-NQCPY,NO,MALE,0,NO,NO,15,YES,YES,FIBER OPTIC,YES,NO,NO,NO,YES,YES,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,99.7,1566.75,3.2752956636005255,0
6217-KDYWC,NO,MALE,0,NO,YES,57,YES,NO,NO,NO,NO,NO,NO,NO,NO,TWO YEAR,YES,MAILED CHECK,19.6,1170.55,0.6438896189224704,0
6217-TOWGS,NO,FEMALE,0,YES,NO,17,YES,YES,DSL,NO,YES,NO,NO,YES,YES,MONTH-TO-MONTH,YES,BANK TRANSFER (AUTOMATIC),75.4,1322.55,2.4770039421813403,0
6218-KNUBD,NO,MALE,0,NO,NO,6,YES,NO,DSL,NO,YES,NO,NO,YES,NO,MONTH-TO-MONTH,NO,ELECTRONIC CHECK,59.45,357.6,1.9530223390275954,0
6221-AVQYL,YES,MALE,0,NO,NO,2,YES,YES,FIBER OPTIC,NO,NO,NO,NO,NO,NO,MONTH-TO-MONTH,YES,CREDIT CARD (AUTOMATIC),73.25,131.05,2.4063731931668855,1
6223-DHJGV,NO,FEMALE,0,NO,NO,42,YES,NO,NO,NO,NO,NO,NO,NO,NO,ONE YEAR,YES,MAILED CHECK,20.65,958.1,0.6783837056504598,0
6227-FBDXH,NO,MALE,0,YES,NO,69,YES,YES,FIBER OPTIC,NO,NO,YES,NO,YES,YES,ONE YEAR,NO,BANK TRANSFER (AUTOMATIC),99.5,6841.45,3.2687253613666227,0
6227-HWPWX,YES,FEMALE,0,NO,YES,15,YES,NO,FIBER OPTIC,NO,NO,NO,NO,NO,NO,MONTH-TO-MONTH,NO,BANK TRANSFER (AUTOMATIC),69.0,994.8,2.266754270696452,1
6229-LSCKB,NO,MALE,1,NO,NO,6,YES,NO,FIBER OPTIC,NO,NO,NO,NO,YES,NO,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,79.7,497.6,2.6182654402102497,0
6229-UOLQL,NO,MALE,0,YES,YES,56,NO,NO,DSL,YES,YES,NO,YES,YES,NO,ONE YEAR,YES,MAILED CHECK,52.0,2884.9,1.7082785808147174,0
6230-BSUXY,YES,FEMALE,1,NO,NO,1,YES,NO,FIBER OPTIC,NO,NO,YES,NO,NO,YES,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,85.0,85.0,2.7923784494086727,1
6231-WFGFH,NO,MALE,0,YES,YES,4,YES,NO,NO,NO,NO,NO,NO,NO,NO,MONTH-TO-MONTH,YES,MAILED CHECK,20.5,77.6,0.6734559789750328,0
6233-HXJMX,NO,FEMALE,0,NO,NO,45,YES,YES,FIBER OPTIC,NO,NO,YES,NO,NO,YES,MONTH-TO-MONTH,YES,CREDIT CARD (AUTOMATIC),89.3,4192.15,2.933639947437582,0
6234-PFPXL,NO,MALE,0,YES,NO,22,YES,YES,FIBER OPTIC,YES,NO,NO,YES,YES,NO,MONTH-TO-MONTH,NO,CREDIT CARD (AUTOMATIC),95.9,2234.95,3.150459921156373,0
6234-RAAPL,NO,FEMALE,0,YES,YES,72,YES,YES,FIBER OPTIC,YES,YES,NO,YES,YES,NO,TWO YEAR,NO,BANK TRANSFER (AUTOMATIC),99.9,7251.7,3.2818659658344282,0
6235-VDHOM,YES,FEMALE,1,NO,NO,5,NO,NO,DSL,NO,YES,NO,NO,NO,NO,MONTH-TO-MONTH,NO,ELECTRONIC CHECK,28.45,131.05,0.9346254927726675,1
6240-EURKS,YES,FEMALE,0,NO,YES,18,NO,NO,DSL,NO,NO,NO,NO,NO,YES,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,35.0,553.0,1.149802890932983,1
6242-FEGFD,NO,MALE,0,YES,NO,66,YES,YES,FIBER OPTIC,YES,YES,YES,YES,NO,NO,TWO YEAR,NO,MAILED CHECK,96.6,6424.25,3.1734559789750327,0
6242-MBHPK,NO,FEMALE,1,YES,NO,23,YES,NO,FIBER OPTIC,YES,NO,NO,NO,YES,YES,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,95.1,2326.05,3.124178712220762,0
6242-SGYTS,NO,MALE,0,YES,YES,62,YES,YES,FIBER OPTIC,YES,YES,NO,NO,YES,NO,ONE YEAR,YES,CREDIT CARD (AUTOMATIC),94.95,5791.85,3.119250985545335,0
6243-OZGFH,NO,FEMALE,0,NO,NO,23,NO,NO,DSL,NO,NO,NO,NO,YES,YES,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,44.95,996.85,1.4766754270696452,0
6244-BESBM,NO,MALE,0,YES,YES,69,YES,NO,FIBER OPTIC,NO,NO,NO,YES,YES,YES,TWO YEAR,YES,CREDIT CARD (AUTOMATIC),95.2,6671.7,3.1274638633377134,0
6248-BSHKG,NO,MALE,0,YES,YES,61,YES,NO,NO,NO,NO,NO,NO,NO,NO,ONE YEAR,NO,MAILED CHECK,20.4,1226.45,0.6701708278580814,0
6248-TKCQV,NO,FEMALE,0,YES,YES,70,YES,YES,DSL,YES,NO,NO,YES,YES,YES,TWO YEAR,YES,BANK TRANSFER (AUTOMATIC),80.6,5460.2,2.6478318002628116,0
6250-CGGUN,NO,MALE,0,NO,NO,54,YES,NO,FIBER OPTIC,YES,NO,YES,YES,NO,NO,ONE YEAR,NO,ELECTRONIC CHECK,84.4,4484.05,2.7726675427069645,0
6252-DFGTK,NO,FEMALE,0,YES,NO,37,YES,YES,DSL,YES,NO,YES,YES,NO,NO,ONE YEAR,NO,CREDIT CARD (AUTOMATIC),68.1,2479.25,2.237187910643889,0
6253-GNHWH,NO,FEMALE,0,YES,YES,71,YES,YES,DSL,YES,YES,YES,YES,NO,NO,TWO YEAR,NO,MAILED CHECK,71.1,5224.95,2.3357424441524306,0
6253-WRFHY,NO,MALE,0,YES,YES,13,YES,NO,DSL,NO,NO,NO,NO,YES,YES,ONE YEAR,YES,ELECTRONIC CHECK,64.75,877.35,2.1271353482260182,0
6257-DTAYD,NO,MALE,0,YES,NO,71,YES,YES,FIBER OPTIC,NO,YES,NO,YES,YES,YES,TWO YEAR,YES,CREDIT CARD (AUTOMATIC),104.15,7365.3,3.421484888304862,0
6257-RJOHI,NO,MALE,0,NO,NO,4,YES,NO,DSL,NO,NO,NO,YES,NO,NO,MONTH-TO-MONTH,YES,MAILED CHECK,50.8,202.3,1.6688567674113008,0
6258-NGCNG,NO,MALE,0,NO,NO,7,YES,YES,NO,NO,NO,NO,NO,NO,NO,MONTH-TO-MONTH,NO,MAILED CHECK,23.5,173.0,0.7720105124835742,0
6258-PVZWJ,NO,MALE,0,YES,NO,68,YES,YES,DSL,YES,YES,YES,YES,YES,YES,TWO YEAR,YES,CREDIT CARD (AUTOMATIC),90.8,6302.85,2.9829172141918527,0
6259-WJQLC,NO,MALE,1,NO,NO,32,YES,YES,FIBER OPTIC,NO,NO,YES,NO,NO,NO,MONTH-TO-MONTH,YES,CREDIT CARD (AUTOMATIC),81.1,2619.25,2.6642575558475685,0
6260-ONULR,NO,MALE,0,NO,NO,1,YES,NO,DSL,NO,NO,NO,NO,YES,YES,MONTH-TO-MONTH,YES,MAILED CHECK,62.8,62.8,2.063074901445466,0
6260-XLACS,NO,MALE,0,NO,NO,4,YES,NO,NO,NO,NO,NO,NO,NO,NO,ONE YEAR,NO,MAILED CHECK,19.7,117.8,0.6471747700394218,0
6261-LHRTG,NO,FEMALE,0,NO,NO,26,YES,NO,DSL,NO,YES,YES,NO,NO,NO,MONTH-TO-MONTH,YES,CREDIT CARD (AUTOMATIC),54.75,1406.9,1.7986202365308803,0
6261-RCVNS,YES,FEMALE,0,NO,NO,42,YES,NO,DSL,YES,YES,YES,YES,NO,YES,ONE YEAR,NO,CREDIT CARD (AUTOMATIC),73.9,3160.55,2.4277266754270697,1
6265-FRMTQ,NO,MALE,0,NO,NO,31,YES,NO,NO,NO,NO,NO,NO,NO,NO,TWO YEAR,NO,BANK TRANSFER (AUTOMATIC),20.4,609.1,0.6701708278580814,0
6265-SXWBU,NO,MALE,0,YES,YES,69,YES,YES,FIBER OPTIC,NO,YES,YES,NO,YES,NO,ONE YEAR,NO,CREDIT CARD (AUTOMATIC),95.75,6511.25,3.145532194480946,0
6266-QHOJZ,NO,FEMALE,0,NO,NO,65,YES,YES,FIBER OPTIC,YES,YES,NO,YES,NO,NO,ONE YEAR,YES,ELECTRONIC CHECK,89.85,5844.65,2.9517082785808144,0
6267-DCFFZ,NO,FEMALE,1,YES,NO,30,YES,YES,FIBER OPTIC,NO,YES,NO,NO,YES,NO,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,90.05,2627.2,2.958278580814717,0
6270-OMFIW,YES,MALE,0,YES,NO,60,YES,NO,FIBER OPTIC,NO,YES,NO,NO,YES,YES,ONE YEAR,YES,ELECTRONIC CHECK,94.4,5610.25,3.1011826544021024,1
6275-YDUVO,YES,FEMALE,0,NO,NO,2,YES,NO,FIBER OPTIC,NO,NO,YES,NO,NO,YES,MONTH-TO-MONTH,YES,MAILED CHECK,86.2,178.7,2.8318002628120893,1
6278-FEPBZ,NO,FEMALE,0,NO,NO,9,YES,NO,NO,NO,NO,NO,NO,NO,NO,MONTH-TO-MONTH,NO,MAILED CHECK,20.25,186.15,0.6652431011826544,0
6281-FKEWS,NO,FEMALE,0,NO,NO,44,NO,NO,DSL,NO,NO,YES,NO,YES,YES,ONE YEAR,YES,ELECTRONIC CHECK,49.05,2265.0,1.6113666228646517,0
6283-GITPX,NO,MALE,0,NO,YES,71,YES,NO,DSL,YES,YES,YES,YES,YES,NO,TWO YEAR,YES,CREDIT CARD (AUTOMATIC),76.9,5522.7,2.526281208935611,0
6284-AHOOQ,YES,MALE,1,NO,NO,22,YES,YES,FIBER OPTIC,NO,NO,NO,YES,YES,NO,MONTH-TO-MONTH,YES,BANK TRANSFER (AUTOMATIC),90.5,1910.6,2.9730617608409986,1
6284-KMNUF,NO,FEMALE,0,YES,NO,56,YES,YES,FIBER OPTIC,YES,NO,NO,NO,YES,YES,ONE YEAR,YES,ELECTRONIC CHECK,98.0,5270.6,3.219448094612352,0
6285-FTQBF,NO,MALE,0,YES,YES,72,YES,YES,NO,NO,NO,NO,NO,NO,NO,TWO YEAR,NO,CREDIT CARD (AUTOMATIC),25.55,1867.7,0.8393561103810775,0
6286-SUUWT,NO,MALE,0,NO,NO,1,YES,NO,NO,NO,NO,NO,NO,NO,NO,MONTH-TO-MONTH,NO,MAILED CHECK,19.95,19.95,0.6553876478318003,0
6286-ZHAOK,NO,FEMALE,0,YES,YES,20,YES,YES,NO,NO,NO,NO,NO,NO,NO,MONTH-TO-MONTH,YES,BANK TRANSFER (AUTOMATIC),25.55,507.4,0.8393561103810775,0
6288-CHQJB,NO,FEMALE,0,YES,YES,54,YES,NO,DSL,YES,NO,YES,YES,NO,YES,TWO YEAR,NO,BANK TRANSFER (AUTOMATIC),69.95,3871.85,2.29796320630749,0
6288-LBEAR,NO,FEMALE,0,NO,NO,23,YES,NO,FIBER OPTIC,NO,YES,NO,YES,NO,NO,MONTH-TO-MONTH,YES,MAILED CHECK,79.1,1783.75,2.598554533508541,0
6289-CPNLD,YES,MALE,0,YES,YES,33,YES,NO,DSL,NO,NO,YES,YES,YES,YES,ONE YEAR,YES,MAILED CHECK,73.9,2405.05,2.4277266754270697,1
6292-TOSSS,NO,MALE,0,NO,NO,50,YES,YES,NO,NO,NO,NO,NO,NO,NO,TWO YEAR,NO,BANK TRANSFER (AUTOMATIC),24.9,1195.25,0.8180026281208935,0
6295-OSINB,NO,MALE,0,YES,NO,72,YES,YES,FIBER OPTIC,YES,YES,YES,NO,YES,YES,TWO YEAR,YES,ELECTRONIC CHECK,109.65,7880.25,3.602168199737188,0
6296-DDOOR,NO,FEMALE,0,NO,NO,19,YES,NO,DSL,NO,YES,NO,NO,YES,NO,ONE YEAR,NO,ELECTRONIC CHECK,58.2,1045.25,1.9119579500657031,0
6297-NOOPG,NO,FEMALE,0,YES,NO,70,YES,YES,FIBER OPTIC,NO,YES,YES,YES,YES,YES,TWO YEAR,YES,ELECTRONIC CHECK,110.5,7752.05,3.6300919842312744,0
6298-QDFNH,YES,MALE,0,NO,NO,22,YES,YES,FIBER OPTIC,NO,YES,NO,NO,NO,NO,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,79.35,1730.35,2.6067674113009196,1
6300-BWMJX,NO,FEMALE,0,YES,NO,59,YES,YES,FIBER OPTIC,NO,NO,YES,YES,YES,NO,MONTH-TO-MONTH,NO,ELECTRONIC CHECK,93.35,5386.5,3.0666885676741127,0
6302-JGYRJ,YES,MALE,0,NO,YES,31,YES,YES,DSL,NO,YES,NO,YES,YES,YES,ONE YEAR,YES,MAILED CHECK,79.45,2587.7,2.6100525624178714,1
6303-KFWSL,NO,FEMALE,0,NO,NO,29,YES,YES,DSL,NO,YES,NO,NO,NO,NO,ONE YEAR,YES,ELECTRONIC CHECK,55.25,1620.2,1.8150459921156372,0
6304-IJFSQ,YES,MALE,0,NO,NO,3,YES,NO,DSL,NO,YES,NO,NO,NO,NO,MONTH-TO-MONTH,YES,MAILED CHECK,49.9,130.1,1.6392904073587384,1
6305-YLBMM,YES,MALE,0,NO,NO,69,YES,NO,FIBER OPTIC,NO,YES,YES,YES,YES,YES,ONE YEAR,YES,BANK TRANSFER (AUTOMATIC),104.05,7262.0,3.4181997371879103,1
6308-CQRBU,NO,FEMALE,0,YES,NO,71,YES,YES,FIBER OPTIC,NO,YES,YES,YES,YES,YES,TWO YEAR,NO,ELECTRONIC CHECK,109.25,7707.7,3.5890275952693824,0
6311-UEUME,YES,FEMALE,0,NO,NO,29,YES,NO,FIBER OPTIC,NO,NO,NO,NO,YES,NO,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,78.9,2384.15,2.5919842312746386,1
6313-GIDIT,YES,MALE,1,NO,NO,53,NO,NO,DSL,NO,YES,YES,NO,YES,YES,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,54.45,2854.55,1.7887647831800264,1
6317-YPKDH,YES,FEMALE,0,NO,NO,1,NO,NO,DSL,NO,YES,NO,NO,NO,NO,MONTH-TO-MONTH,NO,BANK TRANSFER (AUTOMATIC),29.95,29.95,0.9839027595269382,1
6319-IEJWJ,YES,MALE,0,YES,YES,20,YES,NO,FIBER OPTIC,NO,NO,NO,NO,YES,YES,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,90.2,1776.55,2.9632063074901445,1
6319-QSUSR,NO,FEMALE,0,NO,YES,11,YES,NO,NO,NO,NO,NO,NO,NO,NO,MONTH-TO-MONTH,NO,CREDIT CARD (AUTOMATIC),19.7,216.2,0.6471747700394218,0
6322-HRPFA,NO,MALE,0,YES,YES,49,YES,NO,DSL,YES,YES,NO,YES,NO,NO,MONTH-TO-MONTH,NO,CREDIT CARD (AUTOMATIC),59.6,2970.3,1.9579500657030222,0
6322-PJJDJ,NO,MALE,0,YES,NO,49,YES,NO,FIBER OPTIC,NO,YES,NO,NO,YES,YES,TWO YEAR,YES,ELECTRONIC CHECK,94.8,4690.65,3.114323258869908,0
6323-AYBRX,YES,MALE,0,NO,NO,59,YES,NO,NO,NO,NO,NO,NO,NO,NO,TWO YEAR,NO,MAILED CHECK,19.35,1099.6,0.635676741130092,1
6326-MTTXK,YES,MALE,0,NO,NO,8,YES,YES,FIBER OPTIC,NO,YES,NO,NO,YES,YES,MONTH-TO-MONTH,NO,ELECTRONIC CHECK,100.85,819.55,3.313074901445466,1
6328-ZPBGN,YES,FEMALE,1,NO,NO,11,YES,YES,FIBER OPTIC,NO,NO,NO,NO,YES,YES,MONTH-TO-MONTH,YES,BANK TRANSFER (AUTOMATIC),95.15,997.65,3.125821287779238,1
6330-JKLPC,YES,MALE,0,YES,NO,11,YES,YES,FIBER OPTIC,NO,YES,NO,NO,NO,NO,MONTH-TO-MONTH,YES,BANK TRANSFER (AUTOMATIC),80.5,896.9,2.6445466491458607,1
6331-EWIEB,YES,MALE,0,NO,NO,20,YES,YES,FIBER OPTIC,NO,NO,NO,NO,YES,NO,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,85.25,1734.5,2.800591327201051,1
6331-LWDTQ,YES,MALE,0,NO,NO,10,YES,YES,DSL,NO,NO,NO,NO,YES,YES,MONTH-TO-MONTH,YES,CREDIT CARD (AUTOMATIC),72.15,794.25,2.3702365308804207,1
6332-FBZRI,NO,MALE,0,YES,YES,67,YES,YES,DSL,YES,YES,YES,YES,NO,NO,ONE YEAR,YES,CREDIT CARD (AUTOMATIC),69.35,4653.25,2.2782522996057817,0
6333-YDVLT,NO,MALE,0,NO,NO,65,YES,YES,FIBER OPTIC,YES,NO,YES,YES,YES,YES,ONE YEAR,YES,CREDIT CARD (AUTOMATIC),110.0,7138.65,3.6136662286465175,0
6338-AVWCY,YES,MALE,0,NO,NO,3,NO,NO,DSL,NO,NO,YES,NO,YES,NO,MONTH-TO-MONTH,YES,MAILED CHECK,40.15,130.75,1.318988173455979,1
6339-DKLMK,NO,FEMALE,0,NO,NO,13,NO,NO,DSL,NO,YES,NO,NO,NO,NO,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,31.65,389.95,1.0397503285151115,0
6339-RZCBJ,NO,MALE,0,NO,NO,48,YES,NO,DSL,NO,YES,YES,YES,YES,YES,TWO YEAR,NO,CREDIT CARD (AUTOMATIC),78.9,3771.5,2.5919842312746386,0
6339-TBELP,NO,MALE,0,NO,NO,71,YES,YES,FIBER OPTIC,NO,NO,YES,YES,NO,NO,TWO YEAR,YES,CREDIT CARD (AUTOMATIC),86.4,6172.0,2.838370565045992,0
6339-YPSAH,NO,MALE,0,NO,NO,9,YES,NO,FIBER OPTIC,NO,NO,YES,NO,NO,NO,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,73.8,704.3,2.4244415243101183,0
6340-DACFT,NO,FEMALE,0,YES,YES,50,YES,NO,NO,NO,NO,NO,NO,NO,NO,TWO YEAR,NO,CREDIT CARD (AUTOMATIC),20.55,1070.25,0.6750985545335085,0
6341-AEVKX,NO,FEMALE,0,YES,NO,62,YES,NO,FIBER OPTIC,YES,NO,YES,YES,YES,YES,ONE YEAR,YES,ELECTRONIC CHECK,104.3,6613.65,3.426412614980289,0
6341-JVQGF,NO,FEMALE,0,YES,YES,31,YES,NO,DSL,YES,NO,YES,YES,YES,YES,ONE YEAR,YES,MAILED CHECK,81.15,2545.75,2.665900131406045,0
6344-SFJVH,NO,FEMALE,0,NO,NO,20,NO,NO,DSL,NO,NO,NO,NO,NO,NO,MONTH-TO-MONTH,NO,CREDIT CARD (AUTOMATIC),24.9,505.95,0.8180026281208935,0
6345-FZOQH,NO,MALE,0,YES,NO,69,YES,NO,NO,NO,NO,NO,NO,NO,NO,TWO YEAR,NO,MAILED CHECK,19.9,1363.45,0.6537450722733245,0
6345-HOVES,NO,MALE,0,NO,NO,34,NO,NO,DSL,NO,NO,NO,NO,NO,NO,MONTH-TO-MONTH,YES,BANK TRANSFER (AUTOMATIC),25.05,852.7,0.8229303547963206,0
6345-ULYRW,YES,MALE,1,YES,NO,44,YES,YES,FIBER OPTIC,NO,YES,NO,NO,NO,YES,ONE YEAR,NO,MAILED CHECK,88.4,3912.9,2.9040735873850196,1
6347-DCUIK,YES,MALE,0,NO,NO,10,YES,YES,FIBER OPTIC,NO,NO,NO,NO,NO,NO,MONTH-TO-MONTH,YES,MAILED CHECK,74.15,811.8,2.4359395532194483,1
6348-SNFUS,NO,MALE,0,YES,YES,72,NO,NO,DSL,YES,YES,YES,YES,NO,YES,TWO YEAR,YES,CREDIT CARD (AUTOMATIC),55.45,4179.2,1.8216162943495402,0
6349-JDHQP,NO,FEMALE,0,NO,NO,53,YES,NO,NO,NO,NO,NO,NO,NO,NO,TWO YEAR,NO,CREDIT CARD (AUTOMATIC),19.85,1049.6,0.6521024967148489,0
6350-XFYGW,NO,MALE,1,NO,NO,4,YES,NO,FIBER OPTIC,NO,NO,YES,NO,YES,YES,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,94.75,422.4,3.112680683311432,0
6351-SCJKT,NO,MALE,0,NO,NO,3,NO,NO,DSL,YES,NO,YES,YES,NO,NO,MONTH-TO-MONTH,NO,MAILED CHECK,41.35,107.25,1.3584099868593955,0
6352-GIGGQ,NO,MALE,0,NO,NO,67,YES,YES,DSL,YES,YES,YES,YES,YES,YES,ONE YEAR,YES,BANK TRANSFER (AUTOMATIC),88.8,5903.15,2.917214191852825,0
6352-TWCAU,YES,FEMALE,0,NO,NO,35,YES,YES,FIBER OPTIC,NO,NO,NO,NO,YES,NO,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,86.45,3029.1,2.840013140604468,1
6353-BRMMA,NO,FEMALE,0,YES,YES,54,YES,YES,FIBER OPTIC,YES,YES,NO,NO,YES,YES,MONTH-TO-MONTH,YES,BANK TRANSFER (AUTOMATIC),104.1,5645.8,3.419842312746386,0
6356-ELRKD,YES,FEMALE,0,NO,NO,1,YES,NO,FIBER OPTIC,YES,NO,NO,NO,YES,YES,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,95.6,95.6,3.140604467805519,1
6357-JJPQT,NO,FEMALE,0,NO,NO,3,YES,NO,FIBER OPTIC,NO,NO,NO,NO,YES,NO,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,80.5,232.35,2.6445466491458607,0
6358-LYNGM,YES,MALE,0,NO,NO,1,YES,YES,FIBER OPTIC,NO,NO,NO,NO,NO,NO,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,74.9,74.9,2.4605781865965834,1
6360-SVNWV,NO,FEMALE,1,NO,NO,31,YES,NO,FIBER OPTIC,YES,NO,NO,NO,NO,NO,MONTH-TO-MONTH,YES,CREDIT CARD (AUTOMATIC),73.55,2094.65,2.4162286465177396,0
6362-QHAFM,NO,MALE,0,YES,NO,42,YES,YES,FIBER OPTIC,NO,NO,YES,YES,YES,YES,ONE YEAR,YES,ELECTRONIC CHECK,108.3,4586.15,3.557818659658344,0
6365-HITVU,NO,FEMALE,0,YES,YES,71,YES,NO,DSL,YES,YES,YES,YES,YES,YES,TWO YEAR,NO,CREDIT CARD (AUTOMATIC),87.25,6328.7,2.8662943495400786,0
6365-MTGZX,YES,MALE,0,NO,NO,24,YES,NO,FIBER OPTIC,NO,NO,NO,YES,YES,YES,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,96.0,2122.45,3.1537450722733245,1
6366-XIVKZ,NO,FEMALE,0,YES,YES,13,YES,NO,DSL,YES,NO,YES,NO,NO,YES,MONTH-TO-MONTH,YES,MAILED CHECK,63.15,816.8,2.074572930354796,0
6366-ZGQGL,YES,MALE,0,NO,NO,1,NO,NO,DSL,NO,NO,NO,NO,NO,NO,MONTH-TO-MONTH,NO,BANK TRANSFER (AUTOMATIC),24.8,24.8,0.8147174770039421,1
6368-NWMCE,NO,FEMALE,0,NO,NO,38,YES,YES,DSL,NO,YES,NO,YES,NO,YES,MONTH-TO-MONTH,NO,CREDIT CARD (AUTOMATIC),68.15,2656.3,2.2388304862023656,0
6368-TZZDT,NO,MALE,0,YES,YES,4,YES,NO,NO,NO,NO,NO,NO,NO,NO,TWO YEAR,NO,CREDIT CARD (AUTOMATIC),19.5,96.85,0.640604467805519,0
6369-MCAKO,NO,FEMALE,0,YES,YES,68,YES,YES,DSL,YES,YES,YES,YES,YES,YES,TWO YEAR,YES,BANK TRANSFER (AUTOMATIC),89.05,6185.8,2.9254270696452034,0
6370-ZVHDV,NO,FEMALE,0,YES,NO,61,YES,YES,NO,NO,NO,NO,NO,NO,NO,TWO YEAR,NO,BANK TRANSFER (AUTOMATIC),25.3,1554.9,0.831143232588699,0
6371-NZYEG,NO,MALE,0,YES,YES,16,YES,NO,DSL,YES,NO,YES,NO,YES,NO,TWO YEAR,NO,MAILED CHECK,64.25,1024.0,2.1107095926412613,0
6372-RFVNS,YES,FEMALE,0,YES,NO,1,YES,NO,FIBER OPTIC,NO,NO,NO,NO,YES,NO,MONTH-TO-MONTH,NO,ELECTRONIC CHECK,78.8,78.8,2.5886990801576872,1
6374-AFWOX,NO,MALE,0,YES,NO,46,YES,NO,DSL,YES,YES,YES,YES,NO,NO,TWO YEAR,NO,MAILED CHECK,65.65,3047.15,2.156701708278581,0
6374-NTQLP,NO,MALE,1,YES,YES,72,YES,NO,FIBER OPTIC,YES,NO,YES,YES,YES,YES,TWO YEAR,YES,CREDIT CARD (AUTOMATIC),104.1,7447.7,3.419842312746386,0
6376-GAHQE,YES,MALE,0,NO,NO,4,YES,NO,FIBER OPTIC,NO,NO,NO,NO,YES,NO,MONTH-TO-MONTH,NO,ELECTRONIC CHECK,77.85,299.2,2.557490144546649,1
6377-KSLXC,NO,MALE,0,NO,NO,5,YES,NO,NO,NO,NO,NO,NO,NO,NO,MONTH-TO-MONTH,NO,MAILED CHECK,19.95,107.05,0.6553876478318003,0
6377-WHAOX,NO,FEMALE,0,YES,NO,60,YES,YES,FIBER OPTIC,NO,YES,YES,NO,YES,YES,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,106.15,6411.25,3.4871879106438897,0
6379-RXJRQ,YES,MALE,0,YES,NO,10,YES,NO,FIBER OPTIC,NO,NO,NO,NO,NO,NO,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,70.1,659.65,2.302890932982917,1
6380-ARCEH,NO,MALE,0,NO,NO,1,YES,NO,NO,NO,NO,NO,NO,NO,NO,MONTH-TO-MONTH,NO,MAILED CHECK,20.2,20.2,0.6636005256241787,0
6383-ZTSIW,NO,FEMALE,1,YES,NO,39,YES,NO,FIBER OPTIC,YES,YES,NO,NO,YES,YES,ONE YEAR,NO,MAILED CHECK,99.1,3877.95,3.255584756898817,0
6384-VMJHP,NO,FEMALE,0,NO,NO,72,YES,NO,DSL,YES,YES,YES,YES,NO,YES,TWO YEAR,YES,CREDIT CARD (AUTOMATIC),73.0,5265.2,2.3981603153745072,0
6386-SZZKH,YES,FEMALE,0,YES,YES,49,YES,YES,FIBER OPTIC,NO,YES,YES,YES,YES,YES,TWO YEAR,YES,BANK TRANSFER (AUTOMATIC),107.95,5293.2,3.5463206307490145,1
6388-TABGU,NO,MALE,0,NO,YES,62,YES,NO,DSL,YES,YES,NO,NO,NO,NO,ONE YEAR,NO,BANK TRANSFER (AUTOMATIC),56.15,3487.95,1.8446123521681996,0
